job_title,company,job_location,search_city,search_country,job_level,branch,job_skills,last_processed_time,url
Nhân Viên Kinh Doanh,Công Ty Cổ Phần IBS,"7 Thanh Đa, P. 27, Q. Bình Thạnh, TP. HCM",TP. HCM,Việt Nam,Chuyên viên- nhân viên,"Kiến trúc - Thiết kế nội ngoại thất, Bán sỉ - Bán lẻ - Quản lý cửa hàng, Bán hàng - Kinh doanh","Tốt nghiệp trung cấp trở lên, ngành nghề liên quan: xây dựng, quản trị kinh doanh, marketing...Thành thạo: Word, Excel.Năng động, nhiệt huyết, nhiệt tình, xông xáo, đam mê kiếm tiền.Ưu tiên 1 năm kinh nghiệm về kinh doanh vật liệu xây dựng. Có kỹ năng lập kế hoạch, kỹ năng giải quyết vấn đề, kỹ năng đàm phán, giao tiếp thuyết trình.Khả năng giao tiếp, xây dựng quan hệƯU TIÊN: từng làm kinh doanh bên mảng xây dựng - bê tông - đá hoa cương",24/03/2025 07:58,https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-kinh-doanh-c4p122id200531841.html?open_from=0201_32_14&search_id=f8d305fe0235d20726a43fd516e79051
Nhân Viên Kinh Doanh Mỹ Phẩm - Tại Quận 12,Công Ty TNHH Đầu Tư Công Nghệ Trường Thịnh,"678/77/46 Đường Nguyễn Ảnh Thủ, Khu Phố 7, Phường Hiệp Thành, Quận 12, TP HCM",TP HCM,Việt Nam,Chuyên viên- nhân viên,"Bán hàng - Kinh doanh, Chăm sóc khách hàng, Bán sỉ - Bán lẻ - Quản lý cửa hàng","- Kinh nghiệm: Có ít nhất 1 năm kinh nghiệm trong ngành sales (ưu tiên ngành mỹ phẩm hoặc sản phẩm liên quan đến làm đẹp, chăm sóc sắc đẹp).- Kỹ năng giao tiếp tốt: Có khả năng thuyết phục khách hàng, đàm phán và giải quyết vấn đề hiệu quả.- Chăm chỉ, nhiệt huyết: Có khả năng làm việc độc lập và làm việc nhóm tốt, luôn chủ động trong công việc.- Hiểu biết về ngành mỹ phẩm: Có kiến thức cơ bản về các nguyên liệu và quy trình gia công mỹ phẩm là một lợi thế.- Kỹ năng tin học văn phòng: Thành thạo MS Office (Word, Excel, PowerPoint) và các phần mềm quản lý khách hàng (CRM) là một lợi thế.- Ưu tiên ứng viên có phong thái tự tin.",24/03/2025 07:58,https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-my-pham-tai-quan-12-c13p122id200524324.html?open_from=0201_32_15&search_id=f8d305fe0235d20726a43fd516e79051
Nhân Viên Văn Phòng Biết Tiếng Trung,Công Ty TNHH Công Nghiệp Đức Bổn,"Đường số 3, Khu chế xuất Tân Thuận, Quận 7, TP.Hồ Chí Minh",TP.Hồ Chí Minh,Việt Nam,Chuyên viên- nhân viên,"Biên phiên dịch, Hành chính - Thư ký, Bán hàng - Kinh doanh","- Tiếng Trung nghe, nói, đọc, viết lưu loát - Nhanh nhẹn, chịu được áp lực công việc- Biết sử dùng tin học văn phòng, khả năng giao tiếng tốt",24/03/2025 09:03,https://vieclam24h.vn/bien-phien-dich/nhan-vien-van-phong-biet-tieng-trung-c37p122id200524411.html?open_from=0201_32_16&search_id=f8d305fe0235d20726a43fd516e79051
Bình Tân - Nhân Viên Kế Toán Kho,Công Ty TNHH SX TM Minh Đại Phú,"Lô A45/IIB-A46/IIB Đường số 4, KCN Vĩnh Lộc, Phường Bình Hưng Hòa B, Quận Bình Tân, TP. HCM",TP. HCM,Việt Nam,Chuyên viên- nhân viên,"Thu mua - Kho Vận - Chuỗi cung ứng, Kế toán, Hành chính - Thư ký","- Ứng viên nữ, ưu tiên có kinh nghiệm ở vị trí tương đương- Nhanh nhẹn, cẩn thận, chăm chỉ , chịu khó, trung thực.- Excel tốt, Word tốt, Chữ viết đẹp , trình bày rõ ràng.",24/03/2025 07:58,https://vieclam24h.vn/thu-mua-kho-van-chuoi-cung-ung/binh-tan-nhan-vien-ke-toan-kho-c14p122id200531065.html?open_from=0201_32_17&search_id=f8d305fe0235d20726a43fd516e79051
Nhân Viên Tư Vấn Khách Hàng Cao Cấp - Lương Cố Định từ 16 Triệu,Công Ty TNHH Bảo Hiểm Nhân Thọ Sun Life Việt Nam,"102C Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP. Hồ Chí Minh",TP. Hồ Chí Minh,Việt Nam,Chuyên viên- nhân viên,"Bán hàng - Kinh doanh, Bảo hiểm, Chăm sóc khách hàng","Tốt nghiệp Cao đẳng/Đại học, từ 22 tuổi trở lên.Có ít nhất 1 năm kinh nghiệm ở bất kỳ ngành nghề nào.Sở hữu kỹ năng bán hàng, chăm sóc khách hàng, tư vấn dịch vụ và khả năng giao tiếp, thuyết phục xuất sắc.Đặc biệt ưu tiên những ai có tham vọng lớn về thu nhập và mong muốn thăng tiến trong sự nghiệp.",24/03/2025 08:54,https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-tu-van-khach-hang-cao-cap-luong-co-dinh-tu-16-trieu-c13p122id200515332.html?open_from=0201_32_18&search_id=f8d305fe0235d20726a43fd516e79051
Nhân Viên Kế Hoạch Tổng Hợp - Đi Làm Ngay,Công Ty TNHH Nghiên Cứu Và Phát Triển Gia Vị Thực Phẩm Việt,260 Nguyễn Thái Sơn - Phường 4 - Quận Gò Vấp - Tp hcm,260 Nguyễn Thái Sơn - Phường 4 - Quận Gò Vấp - Tp hcm,Việt Nam,Chuyên viên- nhân viên,"Thu mua - Kho Vận - Chuỗi cung ứng, Quản lý tiêu chuẩn và chất lượng, Thực phẩm - Đồ uống","- Tốt nghiệp Trung Cấp, Cao đẳng- Ưu tiên các ứng viên tốt nghiệp ngành QC thực phẩm- Sử dụng tốt vi tính văn phòng.- Sức khỏe tốt, có khả năng làm việc độc lập.- Thông minh, nhạy bén, sáng tạo trong công việc.- Giao tiếp tốt, nhanh nhẹn, trung thực và tuân thủ nội quy…- Có tinh thần tự giác và hòa đồng, biết hỗ trợ trong công việc.- Ưu tiên các ứng viên muốn tìm công việc ổn định, lâu dài.",24/03/2025 07:58,https://vieclam24h.vn/thu-mua-kho-van-chuoi-cung-ung/nhan-vien-ke-hoach-tong-hop-di-lam-ngay-c14p122id200528547.html?open_from=0201_32_19&search_id=f8d305fe0235d20726a43fd516e79051
Nhân Viên Marketing Lương Cứng Trên 10 Triệu,Công Ty TNHH Giải Pháp Viễn Thông Thiên Tân,"Số nhà 45, Ngõ 50, Phố Mễ Trì Thượng - Phường Mễ Trì - Quận Nam Từ Liêm - Hà Nội, Việt Nam",Việt Nam,Việt Nam,Chuyên viên- nhân viên,"Marketing, Truyền hình - Báo chí - Biên tập, Thông tin - Truyền thông - Quảng cáo","-Tiêu chí chuyên môn:+ Có kinh nghiệm chỉnh sửa hình ảnh.+ Thành thạo các phần mềm chỉnh sửa video như CapCut.+ Thành thạo các phần mềm chỉnh sửa ảnh như Photoshop, Canva.+ Biết cơ bản về thiết kế đồ họa (AI, Canva) là một lợi thế.+ Biết sử dụng các thiết bị quay chụp như máy ảnh.-Kỹ năng cần có:+Kỹ năng chỉnh sửa hình ảnh, blend màu, tạo hiệu ứng bắt mắt.+ Nhạy bén với các trend video TikTok để sáng tạo nội dung phù hợp.+ Có thể làm việc độc lập & làm việc nhóm tốt.-Thái độ & Phẩm chất:+ Sáng tạo, chủ động & có trách nhiệm với công việc.+ Ham học hỏi",24/03/2025 07:58,https://vieclam24h.vn/marketing/nhan-vien-marketing-luong-cung-tren-10-trieu-c12p73id200518934.html?open_from=0201_32_20&search_id=f8d305fe0235d20726a43fd516e79051
Kế Toán Tổng Hợp - Đi Làm Ngay,Công Ty CP Xây Dựng Và Đầu Tư Phát Triển Thăng Long,Số 77 Lý Nam Đế - P. Lê Thanh Nghị - TP. Hải Dương,Số 77 Lý Nam Đế - P. Lê Thanh Nghị - TP. Hải Dương,Việt Nam,Chuyên viên- nhân viên,"Kế toán, Kiểm toán, Tài chính - Đầu tư - Chứng Khoán","- Tốt nghiệp Cao đẳng trở lên chuyên ngành Kế Toán hoặc tương đương- Có kinh nghiệm ít nhất 2-3 năm là lợi thế- Hiểu biết các quy định pháp luật về kế toán, thuế.- Nắm vững nghiệp vụ kế toán thương mại, thuế- Sử dụng thành thạo vi tính văn phòng, ERP và phần mềm kế toán- Tinh thần trách nhiệm cao, cẩn trọng và chính xác trong các công việc kế toán",24/03/2025 08:57,https://vieclam24h.vn/ke-toan/ke-toan-tong-hop-di-lam-ngay-c17p91id200529710.html?open_from=0201_32_21&search_id=f8d305fe0235d20726a43fd516e79051
"Nhân Viên Trợ Lý Kinh Doanh Biết Tiếng Trung, Lương Từ 13 - 18 Triệu Gross / Tháng (Quận Bình Thạnh)",Công Ty Cổ Phần Tiếp Vận Quốc Tế Rồng Xanh,"222/8B Bùi Đình Túy, Phường 12, Quận Bình Thạnh, TP.HCM",TP.HCM,Việt Nam,Chuyên viên- nhân viên,"Hành chính - Thư ký, Bán hàng - Kinh doanh, Xuất Nhập Khẩu","Tốt nghiệp Cao Đẳng trở lên chuyên ngành Logistics, Xuất nhập khẩu, Kinh tế, …Có từ 1 đến 2 năm kinh nghiệm ở vị trí tương đương.Ưu tiên ứng viên có kinh nghiệm trong lĩnh vực logistics.Thành thạo Tiếng Trung",24/03/2025 07:58,https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-tro-ly-kinh-doanh-biet-tieng-trung-luong-tu-13-18-trieu-gross-thang-quan-binh-thanh-c1p122id200526115.html?open_from=0201_32_22&search_id=f8d305fe0235d20726a43fd516e79051
Nhân Viên Kinh Doanh Nông Sản - Phỏng Vấn Đi Làm Ngay,Công Ty Cổ Phần Đồ Nghề Việt Nam,TẠI ĐỊA ĐIỂM LÀM VIỆC HOẶC ONILINE,TẠI ĐỊA ĐIỂM LÀM VIỆC HOẶC ONILINE,Việt Nam,Chuyên viên- nhân viên,"Bán hàng - Kinh doanh, Bán sỉ - Bán lẻ - Quản lý cửa hàng, Nông - Lâm - Ngư nghiệp","- Tốt nghiệp Cao đẳng trở lên, tuổi từ 22 đến 35- Có ít nhất từ 1 năm kinh nghiệm bán hàng trở lên - Các bạn ứng viên có kinh nghiệm trong ngành bán lẻ, kênh siêu thị, FMCG hoặc nông sản => là 1 lợi thế- Giao tiếp, đàm phán và xây dựng mối quan hệ; thành thạo tin học văn phòng; có khả năng phân tích thị trường- Khả năng làm việc độc lập, làm việc nhóm hiệu quả, chịu được áp lực công việc",24/03/2025 07:57,https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-nong-san-phong-van-di-lam-ngay-c13p122id200525132.html?open_from=0201_32_23&search_id=f8d305fe0235d20726a43fd516e79051
Nhân Viên Kế Toán Kho,Công Ty TNHH Thời Trang Hda Việt Nam (Nhãn Hàng Thời Trang Nam – Guzado),"Số 11 Ngõ 69, Phố Đại Linh, Phường Trung Văn, Quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",Việt Nam,Việt Nam,Chuyên viên- nhân viên,"Kế toán, Thu mua - Kho Vận - Chuỗi cung ứng","Tốt nghiệp Cao đẳng trở lên thuộc các chuyên ngành Kế toán.Có kinh nghiệm 1 năm trở lên trong lĩnh vực kế toán, kế toán kho hoặc 1 năm ở vị trí tương đương.Biết sử dụng các phần mềm kế toán Misa, thành thạo Word, Excel.Nữ độ tuổi từ 25 - 30 tuổi",24/03/2025 09:00,https://vieclam24h.vn/ke-toan/nhan-vien-ke-toan-kho-c17p73id200529792.html?open_from=0201_32_24&search_id=f8d305fe0235d20726a43fd516e79051
Kỹ Sư Cơ Khí Bảo Trì Sửa Chữa Máy Móc Công Nghiệp (Ngành Kính),Công Ty TNHH Gương Kính Tân An Vinh,"E17/13 Kênh Trung Ương, Vĩnh Lộc B, Bình Chánh, TPHCM",TPHCM,Việt Nam,Chuyên viên- nhân viên,"Vận hành - Bảo trì - Bảo dưỡng, Cơ khí - Ô tô - Tự động hóa, Sản xuất - Lắp ráp - Chế biến","- Nam từ 22-35 tuổi - Trình độ/Chuyên môn: tốt nghiệp đại học chuyên ngành cơ khí, cơ điện tử, điện công nghiệp hoặc tương đương. - Kinh nghiệm: 1 năm bảo trì dây chuyền sản xuất, cơ khí vạn năng, tự động, CNC…- Kỹ năng: Sửa chữa máy móc, lên kế hoạch bảo trì, bảo dưỡng máy móc, giao tiếp và sắp xếp công việc. - Thời gian làm việc: 7h30 -11h30, 13h00 - 17h00 và có thể làm theo ca theo sự sắp xếp của trưởng bộ phận- Địa điểm làm việc tại E17/13 Kênh Trung Ương, Vĩnh Lộc B, Bình Chánh, TPHCM",24/03/2025 08:58,https://vieclam24h.vn/van-hanh-bao-tri-bao-duong/ky-su-co-khi-bao-tri-sua-chua-may-moc-cong-nghiep-nganh-kinh-c10p122id200520809.html?open_from=0201_32_25&search_id=f8d305fe0235d20726a43fd516e79051
Kỹ Sư Thiết Kế Biết Revit - Ngành Môi Trường,CÔNG TY CỔ PHẦN CÔNG NGHỆ XỬ LÝ NƯỚC VÀ MÔI TRƯỜNG ETM,"Ô15 Lô B khu đô thị Đại Kim - Định Công, Phường Đại Kim, Quận Hoàng Mai, TP. Hà Nội, Việt Nam",Việt Nam,Việt Nam,Chuyên viên- nhân viên,"Môi trường - Xử lý chất thải, Kiến trúc - Thiết kế nội ngoại thất, Thiết kế - Sáng tạo nghệ thuật","Nam, Tốt nghiệp ngành công nghệ môi trường.Có ít nhất kinh nghiệm 1 đến 3 nămBiết vẽ là một ưu thế.Sử dụng thành thạo: Autocad, Microsoft Excel, Word, Powerpoint. Ưu tiên với các phần mềm hỗ trợ khác.Nhanh nhẹn, nhiệt tình và có trách nhiệm với công việc được giao;Am hiểu sâu về lựa chọn thông số các sản phẩm Vật tư - Thiết bị công nghệ môi trường trong Xử lý nước thải và xử lý nước sạch.Kỹ năng giao tiếp tốt;Có khả năng làm việc nhóm và làm việc độc lập;Chịu được áp lực cao trong công việc;Sức khỏe tốt.",24/03/2025 07:57,https://vieclam24h.vn/moi-truong-xu-ly-chat-thai/ky-su-thiet-ke-biet-revit-nganh-moi-truong-c44p73id200523065.html?open_from=0201_32_26&search_id=f8d305fe0235d20726a43fd516e79051
Nhân Viên Kinh Doanh Thị Trường (Khu Vực Các Tỉnh Miền Tây),Công Ty TNHH Sản Xuất - Thương Mại - Dịch Vụ Sơn Hoàng Gia,"389-391 Nguyễn Văn Quá, Phường Tân Hưng Thuận, Quận 12, Tp.HCM",Tp.HCM,Việt Nam,Chuyên viên- nhân viên,"Bán hàng - Kinh doanh, Bán sỉ - Bán lẻ - Quản lý cửa hàng, Chăm sóc khách hàng","Tốt nghiệp: Trung Cấp trở lên Kinh nghiệm: trên 1 năm, có kinh nghiệm về Kinh doanh thị trường, Bán hàng, SalesCó tinh thần làm việc theo nhóm, có sáng kiến và ý tưởng kinh doanh, chịu khóSử dụng thành thạo Word, ExcelCó Laptop cá nhân riêngĐộ tuổi: Không giới hạnGiới tính: Không yêu cầu",24/03/2025 09:03,https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-thi-truong-khu-vuc-cac-tinh-mien-tay-c13p122id200525730.html?open_from=0201_32_27&search_id=f8d305fe0235d20726a43fd516e79051
Nhân Viên Tư Vấn Du Học,Công Ty Cổ Phần Đầu Tư Thái Dương Á Châu,"Số nhà 36, Ngõ 141 Nguyễn Khang, Cầu Giấy, Hà Nội",Hà Nội,Việt Nam,Chuyên viên- nhân viên,"Giáo dục - Đào tạo, Bán hàng - Kinh doanh, Biên phiên dịch","- Tốt nghiệp Đại học- Thông thạo tiếng Trung (Nghe, Nói, Đọc Viết)- Có ít nhất 01 năm Kinh nghiệm làm tư vấn du học (tư vấn, làm hồ sơ, hợp đồng…)- Kỹ năng giao tiếp , kỹ năng làm việc nhóm- Có khả năng lập kế hoạch, phân tích, tổng hợp báo cáo.",24/03/2025 07:57,https://vieclam24h.vn/giao-duc-dao-tao/nhan-vien-tu-van-du-hoc-c32p73id200522507.html?open_from=0201_32_28&search_id=f8d305fe0235d20726a43fd516e79051
Kiến Trúc Sư Phương Án Công Trình,Công Ty TNHH Tư Vấn Thiết Kế - Đầu Tư Xây Dựng Hưng Công,"99/30 - 99/32 Nguyễn Thái Bình, Phường 4, Q. Tân Bình, TPHCM",TPHCM,Việt Nam,Chuyên viên- nhân viên,"Kiến trúc - Thiết kế nội ngoại thất, Xây dựng","- Tốt nghiệp chuyên ngành kiến trúc( ưu tiên trường ĐH kiến trúc, Văn Lang, …)- Thành thạo Sketchup- Cad và các chương trình render (enscape, lumion). - Biết sử dụng Cad, Photoshop và Ofice.- Ưu tiên người có tinh thần học hỏi, cầu thị, trách nhiệm trong công việc.- Khả năng trình bày ý tưởng và làm việc nhóm.",24/03/2025 08:56,https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/kien-truc-su-phuong-an-cong-trinh-c4p122id200526307.html?open_from=0201_32_29&search_id=f8d305fe0235d20726a43fd516e79051
Nhân Viên Marketing,Cửa Hàng Phụ Tùng Ô Tô Phi Hùng,"43 liền kề 3, KĐT Lộc Ninh, TT Chúc Sơn, Chương Mỹ, Hà Nội",Hà Nội,Việt Nam,Chuyên viên- nhân viên,"Marketing, Thông tin - Truyền thông - Quảng cáo, Truyền hình - Báo chí - Biên tập","- Tốt nghiệp Cao đẳng trở lên các chuyên ngành Marketing, Truyền thông, Quản trị kinh doanh, công nghệ thông tin…- Ưu tiên ứng viên có kinh nghiệm làm việc ở vị trí Marketing hoặc các vị trí tương đương- Có kiến thức về SEO, Google Analylist và webmaster Tool là một lợi thế- Thành thạo Tin học văn phòng, đặc biệt là Excel- Cầu tiến, trung thực, trách nhiệm và chịu khó",24/03/2025 08:58,https://vieclam24h.vn/marketing/nhan-vien-marketing-c12p73id200525598.html?open_from=0201_32_30&search_id=f8d305fe0235d20726a43fd516e79051
Kỹ Sư Shopdrawing Hệ Điện - Điện Nhẹ,Công Ty CP Etsco Sài Gòn,"Số 36 Đường số 12, KP5, Phường An Phú, Quận 2, TP. HCM",TP. HCM,Việt Nam,Chuyên viên- nhân viên,"Điện - Điện tử - Điện lạnh, Thiết kế - Sáng tạo nghệ thuật, Xây dựng","Tốt nghiệp chuyên ngành cơ điện.Có khả năng giao tiếp.Sử dụng thành thạo vi tính văn phòng và phần mềm Autocad, Microsoft Project...Trung thực, năng động và chịu đi công tác bất kỳ đâu khi công ty có nhu cầu.Kinh nghiệm trên 01 năm cho vị trí hiện tại.",24/03/2025 07:57,https://vieclam24h.vn/dien-dien-tu-dien-lanh/ky-su-shopdrawing-he-dien-dien-nhe-c41p122id200530470.html?open_from=0201_33_1&search_id=97e40123ce2018df5ad14c8b9c278490
Chuyên Viên Kinh Doanh Nhà Phố Quận 12 Gò Vấp Hh 3%- 5%,Công Ty Cổ Phần Bất Động Sản Tuấn 123 Miền Nam,"43/9 Nguyễn Thị Đặng, Hiệp Thành, Quận 12 TP Hồ Chí Minh",Quận 12 TP Hồ Chí Minh,Việt Nam,Chuyên viên- nhân viên,"Bất động sản, Bán hàng - Kinh doanh, Chăm sóc khách hàng","- Tự tin, chăm chỉ, đam mê với công việc và mong muốn thành công.- Có hỗ trợ đào tạo cho các bạn sinh viên",24/03/2025 08:52,https://vieclam24h.vn/bat-dong-san/chuyen-vien-kinh-doanh-nha-pho-quan-12-go-vap-hh-3-5-c29p122id200525382.html?open_from=0201_33_2&search_id=97e40123ce2018df5ad14c8b9c278490
